Accession Number	Spp	Number of Proteins in Genome	Number of Hits to Genome	Percent Proteins Hit
NC_002229	Gallid alphaherpesvirus 2	85	9	2.35
NC_011335	Diadromus pulchellus ascovirus 4a	119	151	7.56
NC_011613	Pseudomonas phage MP29	51	4	5.88
NC_020874	Prochlorococcus phage P-SSP3	53	39	22.64
NC_019486	Lactobacillus phage LF1	57	44	7.02
NC_025438	Mycobacterium phage Soto	98	12	7.14
NC_004166	Bacillus phage SPP1	97	159	8.25
NC_004777	Yersinia phage phiA1122	50	60	22.00
NC_008694	Yersinia phage Berlin	45	46	17.78
NC_023599	Bacillus phage phiCM3	56	44	12.50
NC_015289	Synechococcus phage S-SSM5	225	888	34.67
NC_008035	Antheraea pernyi nucleopolyhedrovirus	147	7	1.36
NC_019487	Bacillus phage SP-10	236	148	6.78
NC_016570	Escherichia phage Cba120	204	65	11.76
NC_007461	Chlamydia phage 4	8	1	12.50
NC_019540	Salinivibrio phage CW02	70	23	15.71
NC_018086	Enterococcus phage BC611	87	31	9.20
NC_023573	Staphylococcus phage phiSA12	207	55	7.25
NC_001348	Human alphaherpesvirus 3	73	36	6.85
NC_022756	Lactobacillus phage J-1	63	7	7.94
NC_023709	Mycobacterium phage Wile	85	100	16.47
NC_003085	Myxococcus phage Mx8	86	90	15.12
NC_025427	Rhizobium phage vB_RleM_PPF1	94	13	7.45
NC_016770	Bacteroides phage B124-14	68	85	10.29
NC_004820	Bacillus phage phBC6A51	75	8	5.33
NC_015263	Lactococcus phage 949	154	121	7.14
NC_011810	Pseudomonas phage PB1	93	257	97.85
NC_017980	Clostridium phage phiCP7R	26	33	7.69
NC_004821	Bacillus phage phBC6A52	49	15	12.24
NC_002519	Roseobacter phage SIO1	32	124	46.88
NC_001720	Fowl aviadenovirus A	39	6	2.56
NC_023697	Mycobacterium phage Babsiella	78	91	8.97
NC_004588	Streptococcus phage 315.5	55	11	10.91
NC_021854	Lactococcus phage jm3	52	12	3.85
NC_023711	Mycobacterium phage Oline	101	10	5.94
NC_011702	Grapevine leafroll-associated virus 10	7	1	14.29
NC_007448	Grapevine leafroll-associated virus 2	9	24	11.11
NC_009334	Human herpesvirus 4 type 2	80	13	2.50
NC_023581	Acinetobacter phage Presley	95	49	9.47
NC_020474	Elephantid betaherpesvirus 1	113	13	2.65
NC_023702	Mycobacterium phage Kugel	95	45	10.53
NC_019704	Enterobacteria phage mEp237	63	34	19.05
NC_001650	Equid gammaherpesvirus 2	78	39	7.69
NC_019782	Lactobacillus phage phiAQ113	56	24	14.29
NC_015230	Maverick-related virus strain Spezl	20	2	5.00
NC_001954	Enterobacteria phage If1	10	7	10.00
NC_005822	Lactococcus phage phiLC3	51	6	5.88
NC_025464	Synechococcus phage S-CBP4	46	120	23.91
NC_019722	Vibrio phage vB_VpaM_MAR	62	43	19.35
NC_020835	Prochlorococcus phage P-SSP10	49	16	18.37
NC_002167	Escherichia virus HK97	61	91	31.15
NC_007767	Hyphantria cunea nucleopolyhedrovirus	148	9	2.70
NC_014766	Ostreococcus lucimarinus virus 1	250	635	32.00
NC_022966	Pseudomonas phage PAK_P5	164	61	6.71
NC_021858	Pandoravirus dulcis	1487	724	3.09
NC_009234	Burkholderia virus phiE202	48	17	18.75
NC_002512	Rat cytomegalovirus Maastricht	167	2	0.60
NC_002014	Enterobacteria phage Ike	10	10	10.00
NC_002486	Staphylococcus prophage phiPV83	65	28	10.77
NC_021299	Mycobacterium phage PegLeg	138	38	8.70
NC_015568	Clostridium phage phiCD38-2	55	13	10.91
NC_008720	Escherichia phage N4	72	16	12.50
NC_024383	Listeria phage LP-083-2	189	62	6.88
NC_009760	Bacillus phage 0305phi8-36	246	348	6.10
NC_008293	Clanis bilineata nucleopolyhedrovirus	129	10	3.10
NC_007055	Staphylococcus phage 37	70	13	8.57
NC_021300	Pseudoalteromonas phage RIO-1	56	29	14.29
NC_019444	Synechococcus phage ACG-2014c	225	735	35.11
NC_025443	Salmonella phage 9NA	84	40	11.90
NC_009821	Enterobacteria phage Phi1	276	72	9.78
NC_011038	Yersinia phage Yepe2	46	44	17.39
NC_016763	Salmonella phage SE2	61	27	14.75
NC_003157	Temperate phage phiNIH1.1	56	77	14.29
NC_021248	Choristoneura biennis entomopoxvirus	334	35	2.99
NC_019520	Escherichia phage phiKT	31	22	29.03
NC_021297	Mycobacterium phage PattyP	92	77	11.96
NC_023742	Mycobacterium phage Akoma	104	52	6.73
NC_004066	Lactococcus phage ul36	61	10	11.48
NC_024378	Leuconostoc phage phiLNTR3	41	3	4.88
NC_010155	Acidianus filamentous virus 3	68	9	4.41
NC_011611	Pseudomonas phage MP38	51	3	5.88
NC_006552	Pseudomonas phage F116	70	73	21.43
NC_012741	Enterobacteria phage JS10	265	97	13.21
NC_024214	Lactococcus phage P162	82	2	2.44
NC_022917	Ralstonia phage RSB3	50	11	8.00
NC_005340	Salmonella virus PsP3	42	7	14.29
NC_015292	Erwinia phage phiEa104	118	50	11.02
NC_021855	Lactococcus phage phi7	57	17	3.51
NC_011057	Mycobacterium phage Phaedrus	98	49	6.12
NC_004348	Salmonella phage ST64T	65	61	16.92
NC_009231	Clostridium virus phiC2	82	45	17.07
NC_023691	Mycobacterium phage Patience	109	47	4.59
NC_023739	Mycobacterium phage BillKnuckles	86	40	11.63
NC_014660	Acinetobacter phage Ac42	255	114	13.33
NC_014901	Mycobacterium phage Wee	108	62	6.48
NC_009898	Paramecium bursaria Chlorella virus NY2A	886	676	7.90
NC_018274	Pseudomonas phage MP42	53	7	11.32
NC_012740	Escherichia phage JSE	277	69	10.47
NC_005284	Burkholderia virus phi1026b	83	135	24.10
NC_007065	Staphylococcus phage X2	77	58	10.39
NC_004667	Grapevine leafroll-associated virus 3	12	27	8.33
NC_019910	Salmonella phage SKML-39	208	85	14.42
NC_008464	Stx2-converting phage 86	81	55	13.58
NC_005356	Staphylococcus phage 77	69	19	7.25
NC_002667	Lactococcus phage bIL286	61	5	8.20
NC_004927	Halovirus HF1	102	34	4.90
NC_007022	Aeromonas virus 31	247	203	13.36
NC_009804	Thermus phage P7426	116	130	6.90
NC_021471	Halovirus HSTV-1	53	7	1.89
NC_021785	Listeria phage LP-110	113	29	2.65
NC_009992	Plum bark necrosis stem pitting-associated virus	7	28	14.29
NC_022746	Pseudomonas phage MPK6	50	4	8.00
NC_005886	Burkholderia phage BcepB1A	73	19	15.07
NC_005884	Pseudomonas phage PaP2	58	4	5.17
NC_024139	Escherichia phage vB_EcoS_FFH1	156	103	17.95
NC_020079	Escherichia phage phAPEC8	269	273	7.81
NC_019718	Enterobacteria phage vB_EcoS_Rogue1	74	40	10.81
NC_020863	Vibrio phage PWH3a-P1	209	94	7.66
NC_014460	Staphylococcus phage Sap26	63	3	3.17
NC_023007	Bacillus phage vB_BanS-Tsamsa	272	197	7.35
NC_004687	Mycobacterium phage Bxz1	225	100	4.44
NC_004466	Pseudomonas phage PaP3	72	176	8.33
NC_018281	Staphylococcus phage Ipla5	66	47	9.09
NC_007061	Staphylococcus phage 29	67	15	2.99
NC_019446	Brucella phage Tb	58	96	25.86
NC_011056	Mycobacterium phage Kostya	143	116	6.99
NC_022749	Shigella phage SfIV	54	124	25.93
NC_012784	Staphylococcus phage phiPVL-CN125	65	12	6.15
NC_019452	Escherichia phage PhaxI	209	66	11.00
NC_015262	Clostridium phage phiCD6356	59	9	8.47
NC_008030	Nile crocodilepox virus	173	1	0.58
NC_001836	Little cherry virus 1	8	25	12.50
NC_005887	Burkholderia virus BcepC6B	46	102	36.96
NC_012910	Lettuce chlorosis virus	10	44	10.00
NC_022057	Mycobacterium phage Catdawg	128	46	4.69
NC_021530	Synechococcus phage S-CAM8	204	761	38.73
NC_016562	Campylobacter virus CPX	149	48	11.41
NC_021307	Mycobacterium phage Severus	80	124	12.50
NC_019911	Yersinia phage phi80-18	55	11	5.45
NC_026611	Edwardsiella phage GF-2	82	45	13.41
NC_013197	Thermus thermophilus bacteriophage P23-77	37	6	8.11
NC_022068	Mycobacterium phage Daenerys	102	99	7.84
NC_020852	Ostreococcus lucimarinus virus OlV5	251	671	31.08
NC_010147	Staphylococcus phage phiMR11	67	31	8.96
NC_022990	Zamilon virus	20	6	15.00
NC_018275	Salmonella phage vB_SemP_Emek	70	71	14.29
NC_009817	Lactococcus virus KSY1	130	3	2.31
NC_011044	Mycobacterium phage Nigel	94	16	4.26
NC_011019	Mycobacterium phage KBG	89	62	10.11
NC_009543	Xanthomonas phage Xop411	58	99	27.59
NC_019529	Vibrio phage pVp-1	157	75	12.10
NC_024124	Escherichia phage vB_EcoM_JS09	273	129	10.99
NC_022750	Enterobacteria phage fiAA91-ss	40	24	17.50
NC_008200	Mycobacterium phage PLot	89	39	4.49
NC_001806	Human alphaherpesvirus 1	77	17	3.90
NC_005345	Streptomyces phage VWB	61	15	8.20
NC_001623	Autographa californica nucleopolyhedrovirus	156	9	2.56
NC_007805	Pseudomonas phage F10	63	154	30.16
NC_019928	Helicobacter phage KHP30	30	16	6.67
NC_023716	Mycobacterium virus Alma	96	107	11.46
NC_022772	Salmonella phage Marshall	205	73	12.68
NC_015249	Enterobacteria phage 285P	47	43	14.89
NC_020842	Cellulophaga phage phiST	104	143	13.46
NC_019454	Pantoea phage LIMElight	55	5	7.27
NC_004902	Xanthomonas phage Xp10	60	96	25.00
NC_019445	Escherichia phage TL-2011b	57	75	29.82
NC_018846	Escherichia phage P13374	79	31	12.66
NC_028894	Escherichia phage vB_EcoM_VR20	286	90	10.49
NC_025430	Escherichia phage vB_EcoM-ep3	51	99	31.37
NC_019408	Caulobacter virus Rogue	350	185	8.29
NC_008366	Strawberry chlorotic fleck-associated virus	10	30	10.00
NC_021532	Alteromonas phage vB_AmaP_AD45-P1	120	58	10.83
NC_010153	Acidianus filamentous virus 7	57	7	5.26
NC_011318	Clostridium phage phiCP39-O	62	29	12.90
NC_021324	Mycobacterium phage CASbig	97	55	9.28
NC_015252	Brochothrix phage NF5	58	43	15.52
NC_010116	Pseudomonas phage YuA	77	124	20.78
NC_025465	Enterococcus phage EfaCPT1	69	4	5.80
NC_001335	Mycobacterium phage L5	90	40	7.78
NC_001502	Moloney murine sarcoma virus	4	26	25.00
NC_007060	Staphylococcus phage 55	77	1	1.30
NC_004680	Mycobacterium phage Che8	112	37	6.25
NC_021799	Cellulophaga phage phi19:1	114	48	12.28
NC_022329	Mycobacterium phage PhrostyMug	97	43	7.22
NC_019929	Erwinia phage phiEaH2	262	45	0.76
NC_011588	Oryctes rhinoceros nudivirus	139	1	0.72
NC_024213	Bacillus phage Hakuna	294	15	3.06
NC_019420	Edwardsiella phage KF-1	48	39	6.25
NC_016657	Cyanophage 9515-10a	55	56	21.82
NC_009762	Staphylococcus phage tp310-2	67	67	17.91
NC_025451	Yersinia phage vB_YenP_AP5	45	50	20.00
NC_023603	Mycobacterium phage 39HC	100	23	4.00
NC_007054	Staphylococcus phage 47	65	68	20.00
NC_023578	Mycobacterium phage Oaker	92	28	4.35
NC_023564	Mycobacterium phage EagleEye	95	100	10.53
NC_021868	Streptococcus phage SPQS1	104	28	5.77
NC_022980	Brevibacillus phage Davies	94	23	15.96
NC_020083	Serratia phage phiMAM1	198	81	14.65
NC_012697	Silicibacter phage DSS3phi2	81	38	11.11
NC_011290	Mycobacterium phage Gumball	88	39	4.55
NC_022061	Mycobacterium phage KayaCho	95	26	3.16
NC_022974	Pseudomonas phage CHA_P1	166	63	6.02
NC_008724	Acanthocystis turfacea Chlorella virus 1	860	882	7.33
NC_023562	Mycobacterium phage BellusTerra	89	126	15.73
NC_024147	Mycobacterium phage ZoeJ	92	19	4.35
NC_004665	Pseudomonad phage gh-1	42	25	21.43
NC_022769	Bacillus phage BigBertha	291	102	3.78
NC_019404	Escherichia phage vB_Eco_ACG-M12	78	39	15.38
NC_001956	Vibrio phage fs2	9	2	11.11
NC_018839	Propionibacterium phage P14.4	47	1	2.13
NC_005355	Lactobacillus prophage Lj965	46	6	8.70
NC_004617	Staphylococcus phage 13	49	11	6.12
NC_023692	Mycobacterium phage BigNuz	82	59	7.32
NC_025257	Erinnyis ello granulovirus	130	7	2.31
NC_007653	Papiine alphaherpesvirus 2	75	28	2.67
NC_028672	Cronobacter phage PBES 02	270	101	6.67
NC_010179	Lactobacillus prophage Lj771	56	46	10.71
NC_005260	Aeromonas virus Aeh1	352	141	8.24
NC_009551	Phormidium phage Pf-WMP3	41	37	7.32
NC_022985	Mycobacterium phage Zaka	101	93	10.89
NC_021864	Puniceispirillum phage HMO-2011	74	511	56.76
NC_024446	Penguinpox virus	242	31	2.07
NC_010463	Salmonella phage Fels-2	47	47	17.02
NC_017674	Pseudomonas phage JG024	93	251	92.47
NC_023442	Buzura suppressaria nucleopolyhedrovirus	127	8	2.36
NC_006356	Flavobacterium phage 11b	65	93	33.85
NC_009604	Burkholderia virus BcepNY3	70	30	11.43
NC_024788	Bacillus phage Riley	290	109	4.14
NC_005131	Ralstonia phage p12J	9	2	22.22
NC_019705	Enterobacteria phage mEpX2	67	83	34.33
NC_022056	Mycobacterium phage Hamulus	105	69	9.52
NC_015210	Tsukamurella phage TPA2	78	7	5.13
NC_024792	Bacillus phage Bobb	247	139	8.50
NC_005342	Burkholderia virus Bcep43	65	35	15.38
NC_019407	Caulobacter virus Magneto	347	182	8.07
NC_013697	Deftia phage phiW-14	236	198	9.75
NC_016566	Shigella phage EP23	57	44	28.07
NC_011103	Rhizobium phage 16-3	110	118	20.91
NC_023550	Staphylococcus phage GRCS	21	2	9.52
NC_007291	Escherichia phage Jk06	82	31	10.98
NC_007501	Lactobacillus phage Lc-Nu	51	33	9.80
NC_020856	Sulfitobacter phage pCB2047-C	73	172	20.55
NC_018271	Nonlabens phage P12024S	59	237	45.76
NC_021328	Halovirus HGTV-1	281	171	4.63
NC_023856	Salmonella phage vB_SalM_SJ2	197	73	12.18
NC_023743	Escherichia phage EB49	74	61	18.92
NC_007058	Staphylococcus phage ROSA	74	13	6.76
NC_016436	Grapevine leafroll-associated virus 7	10	34	10.00
NC_009819	Streptococcus phage P9	53	71	13.21
NC_009763	Staphylococcus phage tp310-3	58	11	5.17
NC_016960	Southern elephant seal virus	4	4	50.00
NC_022052	Mycobacterium phage Whirlwind	128	38	6.25
NC_021333	Phaeocystis globosa virus virophage	16	7	18.75
NC_025442	Salmonella phage Chi	75	44	13.33
NC_022970	Pseudomonas phage PAK_P3	165	60	6.67
NC_015284	Prochlorococcus phage P-HM2	242	684	28.93
NC_001659	African swine fever virus	152	14	3.95
NC_015326	Lausannevirus	444	193	5.86
NC_019726	Staphylococcus phage JD007	217	53	6.91
NC_021860	Lactococcus phage jm2	59	19	5.08
NC_019406	Caulobacter phage CcrColossus	448	336	8.26
NC_019933	Xanthomonas phage CP1	47	56	23.40
NC_006953	Listonella phage phiHSIC	47	38	10.64
NC_005135	Aeromonas virus 44RR2	252	209	13.49
NC_002649	Bacillus virus GA1	35	3	5.71
NC_022753	Mycobacterium phage Fredward	103	45	8.74
NC_017826	Equid alphaherpesvirus 8	81	20	3.70
NC_021320	Halovirus HRTV-5	118	16	4.24
NC_019542	Pectobacterium phage PP1	48	16	12.50
NC_023613	Invertebrate iridovirus 25	177	173	9.60
NC_020859	Synechococcus phage S-RIM2 R1_1999	210	743	36.67
NC_019530	Salmonella phage Sh19	166	70	15.06
NC_019403	Enterobacteria phage vB_EcoP_ACG-C91	56	17	12.50
NC_021865	Paenibacillus phage phiIBB_Pl23	68	49	25.00
NC_004313	Salmonella phage ST64B	56	88	16.07
NC_008094	Y73 sarcoma virus	1	1	100.00
NC_024123	Pseudomonas phage KPP25	88	106	12.50
NC_016659	Cyanophage NATL2A-133	62	28	12.90
NC_021556	Mycobacterium phage Leo	59	25	5.08
NC_017973	Mycobacterium phage SWU1	94	29	8.51
NC_024786	Escherichia phage vB_EcoP_PhAPEC5	83	17	14.46
NC_006998	Vaccinia virus	223	53	2.24
NC_014036	Klebsiella phage KP15	258	109	12.40
NC_009899	Paramecium bursaria Chlorella virus AR158	814	914	8.35
NC_021529	Vibrio phage nt-1	405	302	14.32
NC_021852	Lactococcus phage P680	49	15	4.08
NC_006557	Bacillus phage BCJA1c	58	21	6.90
NC_009237	Burkholderia virus phiE255	55	61	14.55
NC_001901	Escherichia virus N15	60	35	26.67
NC_006273	Human betaherpesvirus 5	169	1	0.59
NC_019935	Pseudomonas phage KPP12	88	248	95.45
NC_010356	Glossina pallidipes salivary gland hypertrophy virus	160	29	1.25
NC_012418	Pseudomonas phage phikF77	53	4	7.55
NC_022091	Pseudomonas phage MPK7	53	4	7.55
NC_017978	Clostridium phage PhiS63	43	17	9.30
NC_014567	Saimiriine alphaherpesvirus 1	70	19	1.43
NC_009987	Spiroplasma virus SkV1CR23x	13	1	7.69
NC_031001	Gordonia phage Terapin	97	51	2.06
NC_016653	Rhodococcus phage RER2	66	49	15.15
NC_017983	Salisaeta icosahedral phage 1	57	52	5.26
NC_020862	Sulfitobacter phage phiCB2047-B	75	45	13.33
NC_021538	Mycobacterium phage Job42	106	35	6.60
NC_028925	Escherichia phage vB_EcoM_VR25	293	85	10.92
NC_002661	Staphylococcus phage Slt	61	27	16.39
NC_007024	Xanthomonas phage Xp15	84	70	14.29
NC_010391	Salmonella phage Fels-1	52	63	19.23
NC_024380	Leuconostoc phage phiLN6B	39	4	5.13
NC_001350	Saimiriine gammaherpesvirus 2	76	26	7.89
NC_010807	Salmonella phage phiSG-JL2	55	61	18.18
NC_019489	Lactobacillus phage Sha1	58	2	3.45
NC_021246	Mythimna separata entomopoxvirus 'L'	306	16	1.96
NC_026922	Lambdina fiscellaria nucleopolyhedrovirus	137	38	4.38
NC_019923	Pseudomonas phage AF	65	92	23.08
NC_011267	Mycobacterium phage Solon	86	44	10.47
NC_023727	Mycobacterium phage Vista	101	12	6.93
NC_023700	Pseudomonas phage PA1phi	51	4	5.88
NC_018853	Streptomyce phage TG1	54	49	14.81
NC_014649	Acanthamoeba polyphaga mimivirus	979	1335	9.19
NC_004778	Choristoneura fumiferana multiple nucleopolyhedrovirus	146	7	1.37
NC_024140	Pseudomonas phage vB_PaeP_C2-10_Ab09	83	25	8.43
NC_024356	Enterococcus phage IME-EFm1	70	11	8.57
NC_010576	Lactococcus phage 1706	76	2	2.63
NC_008515	Enterobacteria phage RB32	270	110	11.85
NC_009333	Human gammaherpesvirus 8	86	30	4.65
NC_023735	Rhodococcus phage ReqiPepy6	107	40	6.54
NC_022335	Propionibacterium phage PHL067M10	45	1	2.22
NC_008211	Ranid herpesvirus 1	132	2	0.76
NC_015584	Mycobacterium phage Faith1	129	36	7.75
NC_007902	Sodalis phage phiSG1	47	87	23.40
NC_016563	Bacillus phage W.Ph.	274	30	4.01
NC_024137	Bacillus phage Bcp1	229	161	6.99
NC_022981	Mycobacterium phage HufflyPuff	146	134	8.90
NC_022070	Mycobacterium phage Wheeler	96	54	9.38
NC_024369	Vibrio phage X29	67	86	22.39
NC_003216	Listeria phage A118	72	9	6.94
NC_024360	Listeria phage LMSP-25	187	58	5.88
NC_022764	Bacillus phage Page	50	48	22.00
NC_022776	Streptococcus phage TP-778L	52	17	7.69
NC_023572	Mycobacterium phage MichelleMyBell	70	74	10.00
NC_019711	Enterobacteria phage HK629	69	49	23.19
NC_020864	Micromonas pusilla virus 12T	253	665	30.83
NC_025439	Idiomarinaceae phage 1N2-2	56	140	28.57
NC_018840	Propionibacterium phage P100_1	47	1	2.13
NC_007341	Tomato chlorosis virus	9	5	11.11
NC_007050	Staphylococcus phage 85	71	58	11.27
NC_023555	Edwardsiella phage eiAU-183	54	43	29.63
NC_003444	Enterobacteria phage SfV	53	77	28.30
NC_002072	Streptococcus phage DT1	45	10	13.33
NC_016073	Salmonella phage SFP10	201	68	11.94
NC_028987	Acinetobacter phage vB_AbaM_IME200	52	15	9.62
NC_020104	Acanthamoeba polyphaga moumouvirus	894	1253	9.28
NC_015281	Synechococcus phage S-ShM2	230	642	33.04
NC_003225	White spot syndrome virus	177	23	1.69
NC_015296	Salmonella phage ViI	208	60	10.10
NC_023576	Citrobacter phage CR44b	57	49	21.05
NC_006966	Deerpox virus W-848-83	169	11	2.37
NC_019401	Cronobacter phage vB_CsaM_GAP32	545	849	14.13
NC_011183	Feldmannia species virus	150	124	10.00
NC_004831	Enterobacteria phage SP6	52	11	7.69
NC_021306	Mycobacterium phage Dumbo	147	135	8.16
NC_003793	Spiroplasma phage 1-C74	13	1	7.69
NC_029311	Leporid alphaherpesvirus 4	79	23	5.06
NC_022341	Propionibacterium phage PHL113M01	44	1	2.27
NC_002628	Methanothermobacter phage psiM100	37	57	8.11
NC_004615	Staphylococcus phage 11	53	17	7.55
NC_016416	Grapevine leafroll-associated virus 4	6	1	16.67
NC_019917	Burkholderia virus Bcepmigl	75	69	25.33
NC_022768	Salmonella phage Maynard	200	71	13.00
NC_023551	Enterococcus phage IME-EF4	60	6	6.67
NC_020849	Pseudoalteromonas phage pYD6-A	99	38	11.11
NC_006146	Macacine gammaherpesvirus 4	80	13	2.50
NC_002747	Lactococcus phage TP901-1	56	41	14.29
NC_022336	Propionibacterium phage PHL010M04	45	1	2.22
NC_023595	Enterococcus phage IME_EF3	69	9	7.25
NC_020480	Bacillus virus Finn	77	116	6.49
NC_004062	Phthorimaea operculella granulovirus	130	5	1.54
NC_017971	Pseudomonas phage tf	72	179	9.72
NC_005336	Orf virus	130	3	0.77
NC_014792	Escherichia phage vB_EcoM_VR7	293	97	11.26
NC_022085	Mycobacterium phage Goku	143	134	7.69
NC_001706	Lactococcus virus c2	39	8	5.13
NC_020879	Aeromonas phage Aes012	243	113	13.58
NC_018273	Leuconostoc phage Lmd1	40	5	5.00
NC_008361	Spodoptera frugiperda ascovirus 1a	123	11	4.07
NC_011614	Staphylococcus phage Ipla88	60	30	6.67
NC_007015	Ovine enzootic nasal tumor virus	4	2	25.00
NC_015157	Vibrio phage ICP1	230	38	4.35
NC_011344	Staphylococcus phage phi2958PVL	60	64	20.00
NC_016651	Rhodococcus phage RRH1	20	11	20.00
NC_001499	Abelson murine leukemia virus	3	3	33.33
NC_002194	Chlamydia phage 2	8	1	12.50
NC_002666	Lactococcus phage bIL285	62	29	6.45
NC_011289	Mycobacterium phage Ramsey	108	85	6.48
NC_011045	Enterobacteria phage 13a	55	65	18.18
NC_002169	Spodoptera exigua multiple nucleopolyhedrovirus	139	15	2.88
NC_021791	Cellulophaga phage phi12:1	64	21	12.50
NC_016166	Gordonia phage GTE7	103	4	1.94
NC_019931	Helicobacter phage KHP40	32	19	6.25
NC_020840	Tetraselmis viridis virus S20	55	49	18.18
NC_007046	Staphylococcus phage 66	27	2	7.41
NC_025436	Shewanella sp. phage 1/4	235	45	3.40
NC_007066	Staphylococcus virus G1	214	41	7.01
NC_023694	Rhodococcus phage ReqiPoco6	107	41	9.35
NC_011048	Bacillus virus phi29	27	33	3.70
NC_022984	Mycobacterium phage Jovo	84	58	10.71
NC_022972	Arthrobacter phage vB_ArS-ArV2	68	111	7.35
NC_002668	Lactococcus phage bIL309	56	8	5.36
NC_020868	Vibrio phage VBP32	115	46	12.17
NC_007047	Staphylococcus phage 187	77	12	5.19
NC_023714	Mycobacterium phage LinStu	227	113	4.85
NC_004746	Lactococcus phage P335 sensu lato	49	24	8.16
NC_001900	Mycobacterium phage D29	79	46	11.39
NC_021782	Salmonella phage FSL SP-076	82	41	10.98
NC_007409	Acidianus two-tailed virus	72	6	1.39
NC_001447	Acholeplasma virus L2	14	1	7.14
NC_016569	Nocardia phage NBR1	68	19	10.29
NC_018174	Cucurbit chlorotic yellows virus	8	42	12.50
NC_025457	Acinetobacter phage vB_AbaP_Acibel007	53	8	3.77
NC_022328	Mycobacterium phage Adawi	98	16	4.08
NC_001844	Equid alphaherpesvirus 4	79	19	3.80
NC_023719	Bacillus virus G	675	1782	9.19
NC_022977	Mycobacterium phage Artemis2UCLA	102	96	10.78
NC_004584	Streptococcus phage 315.1	56	117	12.50
NC_024209	Mycobacterium phage Hawkeye	104	38	3.85
NC_021327	Halovirus HCTV-5	166	103	6.02
NC_022325	Mycobacterium phage Dylan	121	45	4.96
NC_005083	Vibrio phage KVP40	381	284	13.91
NC_028935	Escherichia phage SUSP2	131	36	12.21
NC_019924	Clostridium phage phi8074-B1	82	52	6.10
NC_011270	Mycobacterium phage Spud	222	114	4.95
NC_000866	Enterobacteria phage T4	278	94	12.59
NC_000924	Enterobacteria phage 933W	80	36	10.00
NC_019932	Erwinia phage ENT90	60	24	15.00
NC_019524	Enterobacter phage Enc34	80	26	7.50
NC_004333	Burkholderia virus Bcep781	66	35	15.15
NC_021773	Staphylococcus phage JS01	66	20	10.61
NC_013650	Mycobacterium phage ET08	218	116	5.05
NC_005832	Ambystoma tigrinum virus	95	86	8.42
NC_026014	Enterobacteria phage P88	53	78	15.09
NC_005261	Bovine alphaherpesvirus 5	70	21	4.29
NC_001416	Escherichia virus Lambda	73	43	19.18
NC_021901	Invertebrate iridovirus 22	167	171	8.98
NC_006548	Pseudomonas phage B3	59	3	5.08
NC_005856	Escherichia virus P1	110	240	10.00
NC_023575	Pseudomonas phage vB_PaeP_Tr60_Ab31	69	221	36.23
NC_013288	Ostreococcus tauri virus 1	230	633	35.22
NC_020845	Prochlorococcus phage MED4-213	216	742	33.80
NC_023608	Salmonella phage vB_SenS-Ent2	56	22	12.50
NC_010325	Pseudomonas phage LUZ24	68	180	16.18
NC_001875	Orgyia pseudotsugata multiple nucleopolyhedrovirus	152	8	1.32
NC_008198	Mycobacterium phage PBI1	81	39	4.94
NC_001421	Salmonella virus PRD1	31	13	3.23
NC_011132	Sputnik virophage	21	2	4.76
NC_016765	Pseudomonas phage PMG1	96	229	18.75
NC_022337	Propionibacterium phage PHL071N05	45	1	2.22
NC_018857	Bacillus phage BPS13	268	24	3.36
NC_002641	Meleagrid alphaherpesvirus 1	79	11	2.53
NC_024785	Acinetobacter phage YMC-13-01-C62	84	172	10.71
NC_011055	Mycobacterium phage Porky	147	135	8.16
NC_021800	Cellulophaga phage phi46:1	54	22	16.67
NC_022062	Mycobacterium phage Trouble	94	51	10.64
NC_006938	Phage phiJL001	90	96	16.67
NC_010191	Ostreococcus tauri virus OtV5	247	631	32.39
NC_002796	Lactococcus phage BK5-T	63	4	3.17
NC_022088	Bacillus phage Troll	289	108	3.81
NC_021347	Rhodococcus phage E3	220	136	4.55
NC_004586	Streptococcus phage 315.3	52	7	7.69
NC_024215	Lactococcus phage P078	78	2	2.56
NC_012662	Vibrio phage VP93	44	12	9.09
NC_021856	Bacillus phage phiNIT1	219	146	9.59
NC_015466	Roseobacter phage RDJL Phi 1	87	73	16.09
NC_024447	Pigeonpox virus	224	32	2.68
NC_021336	Bacillus phage MG-B1	42	14	4.76
NC_026017	Salmonella phage LSPA1	58	19	10.34
NC_019485	Enterobacter phage EcP1	77	26	9.09
NC_013691	Pseudomonas phage LUZ7	115	34	9.57
NC_005896	Strawberry pallidosis-associated virus	8	1	12.50
NC_019713	Vibrio phage vB_VpaS_MAR10	107	32	7.48
NC_010154	Acidianus filamentous virus 8	61	8	4.92
NC_016435	Gordonia phage GRU1	94	29	5.32
NC_018088	Colwellia phage 9A	149	29	6.71
NC_015464	Campylobacter virus NCTC12673	166	44	9.64
NC_021787	Listeria phage LP-037	114	30	3.51
NC_001824	Lymphocystis disease virus 1	110	83	6.36
NC_004303	Streptococcus phage O1205	57	8	7.02
NC_003214	Sulfolobus islandicus filamentous virus	73	5	4.11
NC_018083	Clostridium phage phiCPV4	28	33	7.14
NC_015454	Propionibacterium phage PAD20	45	1	2.22
NC_020483	Pelagibacter phage HTVC019P	59	201	42.37
NC_026927	Synechococcus phage ACG-2014f	292	889	35.27
NC_007808	Pseudomonas phage PA11	70	100	27.14
